Начало раунда 17
Мирный 513 выбрал игрока 647 на голосовании.
Мирный 514 выбрал игрока 51 на голосовании.
Мирный 515 выбрал игрока 436 на голосовании.
Мирный 516 выбрал игрока 245 на голосовании.
Мирный 518 выбрал игрока 86 на голосовании.
Мирный 519 выбрал игрока 766 на голосовании.
Мирный 517 выбрал игрока 982 на голосовании.
Мирный 520 выбрал игрока 386 на голосовании.
Мирный 521 выбрал игрока 591 на голосовании.
Мирный 522 выбрал игрока 835 на голосовании.
Мирный 523 выбрал игрока 605 на голосовании.
Мирный 524 выбрал игрока 452 на голосовании.
Мирный 525 выбрал игрока 44 на голосовании.
Мирный 526 выбрал игрока 426 на голосовании.
Мирный 527 выбрал игрока 374 на голосовании.
Мирный 528 выбрал игрока 849 на голосовании.
Мирный 529 выбрал игрока 867 на голосовании.
Мирный 530 выбрал игрока 681 на голосовании.
Мирный 531 выбрал игрока 501 на голосовании.
Мирный 532 выбрал игрока 597 на голосовании.
Мирный 533 выбрал игрока 848 на голосовании.
Мирный 534 выбрал игрока 38 на голосовании.
Мирный 535 выбрал игрока 875 на голосовании.
Мирный 537 выбрал игрока 98 на голосовании.
Мирный 538 выбрал игрока 356 на голосовании.
Мирный 541 выбрал игрока 398 на голосовании.
Мирный 539 выбрал игрока 838 на голосовании.
Мирный 540 выбрал игрока 571 на голосовании.
Мирный 542 выбрал игрока 813 на голосовании.
Мирный 543 выбрал игрока 540 на голосовании.
Мирный 546 выбрал игрока 676 на голосовании.
Мирный 544 выбрал игрока 888 на голосовании.
Мирный 547 выбрал игрока 441 на голосовании.
Мирный 545 выбрал игрока 838 на голосовании.
Мирный 551 выбрал игрока 38 на голосовании.
Мирный 548 выбрал игрока 174 на голосовании.
Мирный 549 выбрал игрока 932 на голосовании.
Мирный 552 выбрал игрока 74 на голосовании.
Мирный 553 выбрал игрока 470 на голосовании.
Мирный 554 выбрал игрока 251 на голосовании.
Мирный 555 выбрал игрока 199 на голосовании.
Мирный 556 выбрал игрока 219 на голосовании.
Мирный 557 выбрал игрока 23 на голосовании.
Мирный 558 выбрал игрока 219 на голосовании.
Мирный 559 выбрал игрока 612 на голосовании.
Мирный 560 выбрал игрока 937 на голосовании.
Мирный 561 выбрал игрока 436 на голосовании.
Мирный 562 выбрал игрока 755 на голосовании.
Мирный 563 выбрал игрока 157 на голосовании.
Мирный 565 выбрал игрока 332 на голосовании.
Мирный 564 выбрал игрока 244 на голосовании.
Мирный 566 выбрал игрока 733 на голосовании.
Мирный 567 выбрал игрока 254 на голосовании.
Мирный 568 выбрал игрока 174 на голосовании.
Мирный 569 выбрал игрока 200 на голосовании.
Мирный 570 выбрал игрока 132 на голосовании.
Мирный 572 выбрал игрока 748 на голосовании.
Мирный 573 выбрал игрока 753 на голосовании.
Мирный 571 выбрал игрока 257 на голосовании.
Мирный 574 выбрал игрока 18 на голосовании.
Мирный 575 выбрал игрока 607 на голосовании.
Мирный 576 выбрал игрока 408 на голосовании.
Мирный 577 выбрал игрока 530 на голосовании.
Мирный 578 выбрал игрока 700 на голосовании.
Мирный 579 выбрал игрока 862 на голосовании.
Мирный 580 выбрал игрока 133 на голосовании.
Мирный 581 выбрал игрока 592 на голосовании.
Мирный 582 выбрал игрока 924 на голосовании.
Мирный 583 выбрал игрока 680 на голосовании.
Мирный 584 выбрал игрока 54 на голосовании.
Мирный 585 выбрал игрока 473 на голосовании.
Мирный 586 выбрал игрока 631 на голосовании.
Мирный 589 выбрал игрока 384 на голосовании.
Мирный 588 выбрал игрока 654 на голосовании.
Мирный 590 выбрал игрока 769 на голосовании.
Мирный 591 выбрал игрока 877 на голосовании.
Мирный 592 выбрал игрока 622 на голосовании.
Мирный 594 выбрал игрока 331 на голосовании.
Мирный 593 выбрал игрока 798 на голосовании.
Мирный 595 выбрал игрока 633 на голосовании.
Мирный 596 выбрал игрока 743 на голосовании.
Мирный 597 выбрал игрока 618 на голосовании.
Мирный 598 выбрал игрока 238 на голосовании.
Мирный 599 выбрал игрока 392 на голосовании.
Мирный 601 выбрал игрока 753 на голосовании.
Мирный 600 выбрал игрока 773 на голосовании.
Мирный 602 выбрал игрока 739 на голосовании.
Мирный 603 выбрал игрока 775 на голосовании.
Мирный 604 выбрал игрока 100 на голосовании.
Мирный 605 выбрал игрока 38 на голосовании.
Мирный 606 выбрал игрока 816 на голосовании.
Мирный 607 выбрал игрока 922 на голосовании.
Мирный 608 выбрал игрока 918 на голосовании.
Мирный 609 выбрал игрока 221 на голосовании.
Мирный 610 выбрал игрока 931 на голосовании.
Мирный 611 выбрал игрока 586 на голосовании.
Мирный 612 выбрал игрока 334 на голосовании.
Мирный 613 выбрал игрока 882 на голосовании.
Мирный 614 выбрал игрока 238 на голосовании.
Мирный 616 выбрал игрока 578 на голосовании.
Мирный 617 выбрал игрока 640 на голосовании.
Мирный 618 выбрал игрока 293 на голосовании.
Мирный 619 выбрал игрока 321 на голосовании.
Мирный 621 выбрал игрока 996 на голосовании.
Мирный 622 выбрал игрока 927 на голосовании.
Мирный 623 выбрал игрока 826 на голосовании.
Мирный 625 выбрал игрока 218 на голосовании.
Мирный 626 выбрал игрока 709 на голосовании.
Мирный 627 выбрал игрока 32 на голосовании.
Мирный 628 выбрал игрока 834 на голосовании.
Мирный 629 выбрал игрока 467 на голосовании.
Мирный 630 выбрал игрока 76 на голосовании.
Мирный 631 выбрал игрока 637 на голосовании.
Мирный 632 выбрал игрока 393 на голосовании.
Мирный 633 выбрал игрока 711 на голосовании.
Мирный 634 выбрал игрока 829 на голосовании.
Мирный 635 выбрал игрока 844 на голосовании.
Мирный 636 выбрал игрока 79 на голосовании.
Мирный 637 выбрал игрока 301 на голосовании.
Мирный 638 выбрал игрока 312 на голосовании.
Мирный 639 выбрал игрока 565 на голосовании.
Мирный 640 выбрал игрока 239 на голосовании.
Мирный 641 выбрал игрока 892 на голосовании.
Мирный 643 выбрал игрока 18 на голосовании.
Мирный 644 выбрал игрока 290 на голосовании.
Мирный 642 выбрал игрока 11 на голосовании.
Мирный 645 выбрал игрока 283 на голосовании.
Мирный 646 выбрал игрока 817 на голосовании.
Мирный 647 выбрал игрока 701 на голосовании.
Мирный 648 выбрал игрока 297 на голосовании.
Мирный 649 выбрал игрока 499 на голосовании.
Мирный 650 выбрал игрока 614 на голосовании.
Мирный 651 выбрал игрока 199 на голосовании.
Мирный 652 выбрал игрока 840 на голосовании.
Мирный 654 выбрал игрока 256 на голосовании.
Мирный 655 выбрал игрока 402 на голосовании.
Мирный 656 выбрал игрока 822 на голосовании.
Мирный 657 выбрал игрока 767 на голосовании.
Мирный 658 выбрал игрока 216 на голосовании.
Мирный 660 выбрал игрока 30 на голосовании.
Мирный 661 выбрал игрока 116 на голосовании.
Мирный 659 выбрал игрока 703 на голосовании.
Мирный 662 выбрал игрока 720 на голосовании.
Мирный 663 выбрал игрока 10 на голосовании.
Мирный 664 выбрал игрока 967 на голосовании.
Мирный 665 выбрал игрока 74 на голосовании.
Мирный 666 выбрал игрока 981 на голосовании.
Мирный 667 выбрал игрока 194 на голосовании.
Мирный 668 выбрал игрока 571 на голосовании.
Мирный 669 выбрал игрока 81 на голосовании.
Мирный 670 выбрал игрока 133 на голосовании.
Мирный 671 выбрал игрока 398 на голосовании.
Мирный 672 выбрал игрока 915 на голосовании.
Мирный 673 выбрал игрока 640 на голосовании.
Мирный 674 выбрал игрока 966 на голосовании.
Мирный 675 выбрал игрока 516 на голосовании.
Мирный 676 выбрал игрока 504 на голосовании.
Мирный 677 выбрал игрока 953 на голосовании.
Мирный 678 выбрал игрока 395 на голосовании.
Мирный 679 выбрал игрока 14 на голосовании.
Мирный 680 выбрал игрока 740 на голосовании.
Мирный 681 выбрал игрока 342 на голосовании.
Мирный 682 выбрал игрока 504 на голосовании.
Мирный 683 выбрал игрока 491 на голосовании.
Мирный 685 выбрал игрока 407 на голосовании.
Мирный 684 выбрал игрока 618 на голосовании.
Мирный 686 выбрал игрока 424 на голосовании.
Мирный 687 выбрал игрока 450 на голосовании.
Мирный 688 выбрал игрока 192 на голосовании.
Мирный 691 выбрал игрока 487 на голосовании.
Мирный 692 выбрал игрока 822 на голосовании.
Мирный 690 выбрал игрока 909 на голосовании.
Мирный 693 выбрал игрока 712 на голосовании.
Мирный 695 выбрал игрока 825 на голосовании.
Мирный 694 выбрал игрока 556 на голосовании.
Мирный 696 выбрал игрока 942 на голосовании.
Мирный 697 выбрал игрока 533 на голосовании.
Мирный 698 выбрал игрока 418 на голосовании.
Мирный 700 выбрал игрока 246 на голосовании.
Мирный 701 выбрал игрока 699 на голосовании.
Мирный 699 выбрал игрока 194 на голосовании.
Мирный 702 выбрал игрока 775 на голосовании.
Мирный 703 выбрал игрока 151 на голосовании.
Мирный 704 выбрал игрока 753 на голосовании.
Мирный 705 выбрал игрока 976 на голосовании.
Мирный 707 выбрал игрока 305 на голосовании.
Мирный 709 выбрал игрока 568 на голосовании.
Мирный 710 выбрал игрока 137 на голосовании.
Мирный 711 выбрал игрока 617 на голосовании.
Мирный 712 выбрал игрока 316 на голосовании.
Мирный 713 выбрал игрока 634 на голосовании.
Мирный 714 выбрал игрока 702 на голосовании.
Мирный 715 выбрал игрока 665 на голосовании.
Мирный 716 выбрал игрока 625 на голосовании.
Мирный 717 выбрал игрока 972 на голосовании.
Мирный 718 выбрал игрока 777 на голосовании.
Мирный 721 выбрал игрока 563 на голосовании.
Мирный 722 выбрал игрока 250 на голосовании.
Мирный 720 выбрал игрока 200 на голосовании.
Мирный 724 выбрал игрока 795 на голосовании.
Мирный 725 выбрал игрока 317 на голосовании.
Мирный 726 выбрал игрока 524 на голосовании.
Мирный 727 выбрал игрока 795 на голосовании.
Мирный 729 выбрал игрока 134 на голосовании.
Мирный 730 выбрал игрока 561 на голосовании.
Мирный 731 выбрал игрока 929 на голосовании.
Мирный 732 выбрал игрока 919 на голосовании.
Мирный 733 выбрал игрока 918 на голосовании.
Мирный 734 выбрал игрока 254 на голосовании.
Мирный 735 выбрал игрока 305 на голосовании.
Мирный 736 выбрал игрока 380 на голосовании.
Мирный 737 выбрал игрока 132 на голосовании.
Мирный 738 выбрал игрока 413 на голосовании.
Мирный 739 выбрал игрока 575 на голосовании.
Мирный 740 выбрал игрока 843 на голосовании.
Мирный 741 выбрал игрока 302 на голосовании.
Мирный 743 выбрал игрока 43 на голосовании.
Мирный 744 выбрал игрока 976 на голосовании.
Мирный 742 выбрал игрока 42 на голосовании.
Мирный 745 выбрал игрока 275 на голосовании.
Мирный 746 выбрал игрока 272 на голосовании.
Мирный 747 выбрал игрока 971 на голосовании.
Мирный 748 выбрал игрока 8 на голосовании.
Мирный 749 выбрал игрока 743 на голосовании.
Мирный 750 выбрал игрока 378 на голосовании.
Мирный 752 выбрал игрока 537 на голосовании.
Мирный 753 выбрал игрока 925 на голосовании.
Мирный 754 выбрал игрока 580 на голосовании.
Мирный 751 выбрал игрока 275 на голосовании.
Мирный 755 выбрал игрока 782 на голосовании.
Мирный 757 выбрал игрока 243 на голосовании.
Мирный 758 выбрал игрока 579 на голосовании.
Мирный 759 выбрал игрока 260 на голосовании.
Мирный 760 выбрал игрока 251 на голосовании.
Мирный 761 выбрал игрока 23 на голосовании.
Мирный 762 выбрал игрока 972 на голосовании.
Мирный 763 выбрал игрока 39 на голосовании.
Мирный 764 выбрал игрока 992 на голосовании.
Мирный 765 выбрал игрока 306 на голосовании.
Мирный 766 выбрал игрока 617 на голосовании.
Мирный 767 выбрал игрока 82 на голосовании.
Мирный 768 выбрал игрока 244 на голосовании.
Мирный 769 выбрал игрока 715 на голосовании.
Мирный 770 выбрал игрока 196 на голосовании.
Мирный 771 выбрал игрока 195 на голосовании.
Мирный 772 выбрал игрока 120 на голосовании.
Мирный 773 выбрал игрока 138 на голосовании.
Мирный 775 выбрал игрока 3 на голосовании.
Мирный 774 выбрал игрока 930 на голосовании.
Мирный 776 выбрал игрока 482 на голосовании.
Мирный 777 выбрал игрока 582 на голосовании.
Мирный 778 выбрал игрока 272 на голосовании.
Мирный 779 выбрал игрока 385 на голосовании.
Мирный 780 выбрал игрока 495 на голосовании.
Мирный 781 выбрал игрока 717 на голосовании.
Мирный 782 выбрал игрока 555 на голосовании.
Мирный 783 выбрал игрока 556 на голосовании.
Мирный 784 выбрал игрока 698 на голосовании.
Мирный 785 выбрал игрока 464 на голосовании.
Мирный 786 выбрал игрока 232 на голосовании.
Мирный 787 выбрал игрока 181 на голосовании.
Мирный 789 выбрал игрока 726 на голосовании.
Мирный 790 выбрал игрока 701 на голосовании.
Мирный 791 выбрал игрока 218 на голосовании.
Мирный 792 выбрал игрока 498 на голосовании.
Мирный 793 выбрал игрока 239 на голосовании.
Мирный 794 выбрал игрока 213 на голосовании.
Мирный 795 выбрал игрока 67 на голосовании.
Мирный 796 выбрал игрока 556 на голосовании.
Мирный 797 выбрал игрока 318 на голосовании.
Мирный 798 выбрал игрока 990 на голосовании.
Мирный 800 выбрал игрока 362 на голосовании.
Мирный 799 выбрал игрока 576 на голосовании.
Мирный 801 выбрал игрока 160 на голосовании.
Мирный 802 выбрал игрока 717 на голосовании.
Мирный 803 выбрал игрока 170 на голосовании.
Мирный 804 выбрал игрока 98 на голосовании.
Мирный 805 выбрал игрока 739 на голосовании.
Мирный 806 выбрал игрока 534 на голосовании.
Мирный 807 выбрал игрока 566 на голосовании.
Мирный 808 выбрал игрока 646 на голосовании.
Мирный 809 выбрал игрока 760 на голосовании.
Мирный 810 выбрал игрока 525 на голосовании.
Мирный 811 выбрал игрока 350 на голосовании.
Мирный 812 выбрал игрока 328 на голосовании.
Мирный 813 выбрал игрока 844 на голосовании.
Мирный 814 выбрал игрока 469 на голосовании.
Мирный 815 выбрал игрока 870 на голосовании.
Мирный 816 выбрал игрока 477 на голосовании.
Мирный 817 выбрал игрока 55 на голосовании.
Мирный 818 выбрал игрока 16 на голосовании.
Мирный 819 выбрал игрока 657 на голосовании.
Мирный 820 выбрал игрока 503 на голосовании.
Мирный 821 выбрал игрока 838 на голосовании.
Мирный 822 выбрал игрока 701 на голосовании.
Мирный 823 выбрал игрока 660 на голосовании.
Мирный 824 выбрал игрока 371 на голосовании.
Мирный 825 выбрал игрока 820 на голосовании.
Мирный 826 выбрал игрока 99 на голосовании.
Мирный 827 выбрал игрока 128 на голосовании.
Мирный 828 выбрал игрока 563 на голосовании.
Мирный 829 выбрал игрока 39 на голосовании.
Мирный 830 выбрал игрока 577 на голосовании.
Мирный 831 выбрал игрока 930 на голосовании.
Мирный 832 выбрал игрока 128 на голосовании.
Мирный 833 выбрал игрока 819 на голосовании.
Мирный 834 выбрал игрока 296 на голосовании.
Мирный 836 выбрал игрока 295 на голосовании.
Мирный 835 выбрал игрока 655 на голосовании.
Мирный 837 выбрал игрока 447 на голосовании.
Мирный 838 выбрал игрока 581 на голосовании.
Мирный 839 выбрал игрока 389 на голосовании.
Мирный 840 выбрал игрока 816 на голосовании.
Мирный 842 выбрал игрока 504 на голосовании.
Мирный 841 выбрал игрока 677 на голосовании.
Мирный 843 выбрал игрока 419 на голосовании.
Мирный 844 выбрал игрока 274 на голосовании.
Мирный 845 выбрал игрока 838 на голосовании.
Мирный 846 выбрал игрока 876 на голосовании.
Мирный 847 выбрал игрока 105 на голосовании.
Мирный 848 выбрал игрока 118 на голосовании.
Мирный 849 выбрал игрока 842 на голосовании.
Мирный 851 выбрал игрока 721 на голосовании.
Мирный 850 выбрал игрока 924 на голосовании.
Мирный 852 выбрал игрока 911 на голосовании.
Мирный 853 выбрал игрока 725 на голосовании.
Мирный 854 выбрал игрока 975 на голосовании.
Мирный 856 выбрал игрока 870 на голосовании.
Мирный 857 выбрал игрока 36 на голосовании.
Мирный 858 выбрал игрока 858 на голосовании.
Мирный 859 выбрал игрока 251 на голосовании.
Мирный 860 выбрал игрока 672 на голосовании.
Мирный 861 выбрал игрока 22 на голосовании.
Мирный 862 выбрал игрока 923 на голосовании.
Мирный 863 выбрал игрока 416 на голосовании.
Мирный 864 выбрал игрока 480 на голосовании.
Мирный 865 выбрал игрока 683 на голосовании.
Мирный 866 выбрал игрока 283 на голосовании.
Мирный 867 выбрал игрока 664 на голосовании.
Мирный 868 выбрал игрока 623 на голосовании.
Мирный 869 выбрал игрока 453 на голосовании.
Мирный 870 выбрал игрока 700 на голосовании.
Мирный 871 выбрал игрока 321 на голосовании.
Мирный 872 выбрал игрока 797 на голосовании.
Мирный 873 выбрал игрока 925 на голосовании.
Мирный 874 выбрал игрока 105 на голосовании.
Мирный 875 выбрал игрока 174 на голосовании.
Мирный 876 выбрал игрока 228 на голосовании.
Мирный 877 выбрал игрока 912 на голосовании.
Мирный 878 выбрал игрока 612 на голосовании.
Мирный 879 выбрал игрока 838 на голосовании.
Мирный 880 выбрал игрока 488 на голосовании.
Мирный 882 выбрал игрока 999 на голосовании.
Мирный 883 выбрал игрока 841 на голосовании.
Мирный 881 выбрал игрока 880 на голосовании.
Мирный 884 выбрал игрока 352 на голосовании.
Мирный 885 выбрал игрока 491 на голосовании.
Мирный 886 выбрал игрока 541 на голосовании.
Мирный 887 выбрал игрока 338 на голосовании.
Мирный 889 выбрал игрока 830 на голосовании.
Мирный 888 выбрал игрока 130 на голосовании.
Мирный 890 выбрал игрока 451 на голосовании.
Мирный 891 выбрал игрока 85 на голосовании.
Мирный 892 выбрал игрока 316 на голосовании.
Мирный 893 выбрал игрока 139 на голосовании.
Мирный 894 выбрал игрока 798 на голосовании.
Мирный 897 выбрал игрока 820 на голосовании.
Мирный 898 выбрал игрока 252 на голосовании.
Мирный 899 выбрал игрока 597 на голосовании.
Мирный 900 выбрал игрока 954 на голосовании.
Мирный 901 выбрал игрока 384 на голосовании.
Мирный 902 выбрал игрока 180 на голосовании.
Мирный 903 выбрал игрока 671 на голосовании.
Мирный 904 выбрал игрока 177 на голосовании.
Мирный 905 выбрал игрока 873 на голосовании.
Мирный 907 выбрал игрока 135 на голосовании.
Мирный 906 выбрал игрока 107 на голосовании.
Мирный 908 выбрал игрока 380 на голосовании.
Мирный 909 выбрал игрока 581 на голосовании.
Мирный 910 выбрал игрока 201 на голосовании.
Мирный 911 выбрал игрока 695 на голосовании.
Мирный 912 выбрал игрока 642 на голосовании.
Мирный 913 выбрал игрока 989 на голосовании.
Мирный 915 выбрал игрока 358 на голосовании.
Мирный 914 выбрал игрока 156 на голосовании.
Мирный 916 выбрал игрока 543 на голосовании.
Мирный 917 выбрал игрока 778 на голосовании.
Мирный 918 выбрал игрока 611 на голосовании.
Мирный 919 выбрал игрока 718 на голосовании.
Мирный 920 выбрал игрока 956 на голосовании.
Мирный 921 выбрал игрока 791 на голосовании.
Мирный 922 выбрал игрока 754 на голосовании.
Мирный 923 выбрал игрока 627 на голосовании.
Мирный 924 выбрал игрока 631 на голосовании.
Мирный 925 выбрал игрока 586 на голосовании.
Мирный 926 выбрал игрока 60 на голосовании.
Мирный 927 выбрал игрока 978 на голосовании.
Мирный 928 выбрал игрока 733 на голосовании.
Мирный 929 выбрал игрока 351 на голосовании.
Мирный 930 выбрал игрока 927 на голосовании.
Мирный 931 выбрал игрока 25 на голосовании.
Мирный 932 выбрал игрока 527 на голосовании.
Мирный 933 выбрал игрока 595 на голосовании.
Мирный 934 выбрал игрока 902 на голосовании.
Мирный 935 выбрал игрока 524 на голосовании.
Мирный 936 выбрал игрока 526 на голосовании.
Мирный 937 выбрал игрока 244 на голосовании.
Мирный 939 выбрал игрока 182 на голосовании.
Мирный 940 выбрал игрока 774 на голосовании.
Мирный 941 выбрал игрока 80 на голосовании.
Мирный 942 выбрал игрока 637 на голосовании.
Мирный 943 выбрал игрока 953 на голосовании.
Мирный 944 выбрал игрока 180 на голосовании.
Мирный 946 выбрал игрока 141 на голосовании.
Мирный 947 выбрал игрока 97 на голосовании.
Мирный 948 выбрал игрока 216 на голосовании.
Мирный 949 выбрал игрока 889 на голосовании.
Мирный 950 выбрал игрока 961 на голосовании.
Мирный 951 выбрал игрока 782 на голосовании.
Мирный 952 выбрал игрока 541 на голосовании.
Мирный 953 выбрал игрока 116 на голосовании.
Мирный 954 выбрал игрока 790 на голосовании.
Мирный 955 выбрал игрока 877 на голосовании.
Мирный 956 выбрал игрока 733 на голосовании.
Мирный 957 выбрал игрока 109 на голосовании.
Мирный 959 выбрал игрока 48 на голосовании.
Мирный 958 выбрал игрока 258 на голосовании.
Мирный 960 выбрал игрока 235 на голосовании.
Мирный 961 выбрал игрока 893 на голосовании.
Мирный 963 выбрал игрока 883 на голосовании.
Мирный 964 выбрал игрока 542 на голосовании.
Мирный 962 выбрал игрока 717 на голосовании.
Мирный 965 выбрал игрока 92 на голосовании.
Мирный 967 выбрал игрока 997 на голосовании.
Мирный 966 выбрал игрока 317 на голосовании.
Мирный 968 выбрал игрока 68 на голосовании.
Мирный 969 выбрал игрока 76 на голосовании.
Мирный 970 выбрал игрока 249 на голосовании.
Мирный 971 выбрал игрока 930 на голосовании.
Мирный 972 выбрал игрока 958 на голосовании.
Мирный 973 выбрал игрока 642 на голосовании.
Мирный 974 выбрал игрока 163 на голосовании.
Мирный 975 выбрал игрока 197 на голосовании.
Мирный 976 выбрал игрока 975 на голосовании.
Мирный 977 выбрал игрока 919 на голосовании.
Мирный 978 выбрал игрока 642 на голосовании.
Мирный 980 выбрал игрока 383 на голосовании.
Мирный 981 выбрал игрока 538 на голосовании.
Мирный 982 выбрал игрока 431 на голосовании.
Мирный 983 выбрал игрока 522 на голосовании.
Мирный 984 выбрал игрока 848 на голосовании.
Мирный 985 выбрал игрока 266 на голосовании.
Мирный 986 выбрал игрока 388 на голосовании.
Мирный 989 выбрал игрока 635 на голосовании.
Мирный 990 выбрал игрока 300 на голосовании.
Мирный 988 выбрал игрока 601 на голосовании.
Мирный 991 выбрал игрока 436 на голосовании.
Мирный 992 выбрал игрока 526 на голосовании.
Мирный 993 выбрал игрока 528 на голосовании.
Мирный 994 выбрал игрока 444 на голосовании.
Мирный 995 выбрал игрока 27 на голосовании.
Мирный 996 выбрал игрока 79 на голосовании.
Мирный 997 выбрал игрока 461 на голосовании.
Мирный 998 выбрал игрока 330 на голосовании.
Мирный 999 выбрал игрока 38 на голосовании.
Мирный 1000 выбрал игрока 918 на голосовании.
Игрок 556 был убит после голосования.
